artistId,artId,artistName,artTitle,artImage,artPrice,artGenre,artTags,artYear,artRate,purchased
33,698,Luca di Tommé,bey-of-saint-tienne-caen-france-1063,https://uploads3.wikiart.org/00312/images/romanesque-architecture/abbey-of-saint-tienne-caen-france-1063.jpg!Large.jpg,77082,architecture,"Landmark, Medievalarchitecture, Spire, Building, Gothicarchitecture, Placeofworship, Cathedral, Steeple, Classicalarchitecture",2021,4,0
22,699,Stefan Lochner,abbey-of-saint-tienne-caen-france-1063-1,https://uploads5.wikiart.org/00312/images/romanesque-architecture/abbey-of-saint-tienne-caen-france-1063-1.jpg!Large.jpg,55686,architecture,"Medievalarchitecture, Landmark, Placeofworship, Building, Gothicarchitecture, Cathedral, Church, Spire, Facade",2018,5,0
21,700,Pisanello,conisbrough-castle-england-c-1066-1,https://uploads0.wikiart.org/00311/images/romanesque-architecture/conisbrough-castle-england-c-1066-1.jpg!Large.jpg,13104,architecture,"Arch, Holyplaces, Medievalarchitecture, Building, Historicsite, Ruins, Ancienthistory, History",2020,7,1
26,701,Toros Roslin,conisbrough-castle-england-c-1066,https://uploads7.wikiart.org/00311/images/romanesque-architecture/conisbrough-castle-england-c-1066.jpg!Large.jpg,19225,architecture,"Castle, Ruins, Fortification",2019,5,1
34,702,Cennino Cennini,the-keep-of-conisbrough-castle-england-c-1066,https://uploads1.wikiart.org/00311/images/romanesque-architecture/the-keep-of-conisbrough-castle-england-c-1066.jpg!Large.jpg,97151,architecture,"Landmark, Castle, Medievalarchitecture, Building, Fortification, Tower, Historicsite, Turret",2019,4,0
16,703,Melchior Broederlam,st-mary-s-church-zadar-1066,https://uploads1.wikiart.org/00311/images/romanesque-architecture/st-mary-s-church-zadar-1066.jpg!Large.jpg,16079,architecture,"Holyplaces, Building, Medievalarchitecture, Facade, Placeofworship, Church, Convent, Parish, Arch",2020,8,1
11,704,Alberto Sotio,wartburg-castle-germany-1067-1,https://uploads4.wikiart.org/00312/images/romanesque-architecture/wartburg-castle-germany-1067-1.jpg!Large.jpg,67941,architecture,"Landmark, Medievalarchitecture, Castle, Building, Château, Statelyhome, Fortification, Sky",2021,5,0
34,705,Cennino Cennini,romanesque-transept-of-nidaros-cathedral-norway-c-1070,https://uploads1.wikiart.org/00312/images/romanesque-architecture/romanesque-transept-of-nidaros-cathedral-norway-c-1070.jpg!Large.jpg,16149,architecture,"Medievalarchitecture, Landmark, Building, Placeofworship, Facade, Church, Chapel, Arch, Classicalarchitecture",2020,5,1
47,706,Domenico Veneziano,st-albans-cathedral-england-1077-1,https://uploads8.wikiart.org/00311/images/romanesque-architecture/st-albans-cathedral-england-1077-1.jpg!Large.jpg,69484,architecture,"Building, Statelyhome, Estate, Campus, Tree, Church, City, College, Lawn",2020,3,0
27,707,Fayum portrait,whit-tower-tower-of-london-c-1078,https://uploads7.wikiart.org/00311/images/romanesque-architecture/whit-tower-tower-of-london-c-1078.jpg!Large.jpg,48099,architecture,"Medievalarchitecture, Landmark, Building, Property, Facade, Statelyhome, Church, Historicsite, Placeofworship",2020,6,0
20,708,Álvaro Pires de Évora,wer-of-london-c-1078,https://uploads5.wikiart.org/00311/images/romanesque-architecture/tower-of-london-c-1078.jpg!Large.jpg,35777,architecture,"Aerialphotography, ""Birds-eyeview"", City, Urbanarea, Landmark, Metropolitanarea, Urbandesign, Building, Waterresources",2019,6,1
12,709,Claricia,t-john-s-chapel-tower-of-london-c-1078,https://uploads3.wikiart.org/00311/images/romanesque-architecture/t-john-s-chapel-tower-of-london-c-1078.jpg!Large.jpg,52492,architecture,"Building, Arch, Column, Holyplaces, Arcade, Byzantinearchitecture, Vault, Medievalarchitecture, Crypt",2020,9,0
14,710,Simone Martini,capital-grande-sauve-abbey-france-1079,https://uploads3.wikiart.org/00312/images/romanesque-architecture/capital-grande-sauve-abbey-france-1079.jpg!Large.jpg,26556,architecture,"Stonecarving, Carving, Column, Relief, Ancienthistory, Gargoyle",2020,8,1
19,711,Limbourg brothers,grande-sauve-abbey-france-1079-1,https://uploads6.wikiart.org/00312/images/romanesque-architecture/grande-sauve-abbey-france-1079-1.jpg!Large.jpg,56582,architecture,"Ruins, Historicsite, Medievalarchitecture, Landmark, Building, Abbey, Ancienthistory, Monastery, Sky",2020,4,0
30,712,Giotto,grande-sauve-abbey-france-1079,https://uploads4.wikiart.org/00312/images/romanesque-architecture/grande-sauve-abbey-france-1079.jpg!Large.jpg,50292,architecture,"Building, Medievalarchitecture, Historicsite, Estate, Ruins, Placeofworship, Abbey",2018,2,0
37,713,Lorenzo Ghiberti,east-end-of-old-aker-church-norway-1080,https://uploads4.wikiart.org/00312/images/romanesque-architecture/east-end-of-old-aker-church-norway-1080.jpg!Large.jpg,43200,architecture,"Church, Headstone, Placeofworship, Tree, Spire, Chapel, Building, Medievalarchitecture, Grave",2018,9,0
32,714,Giovanni da Milano,old-aker-church-norway-1080,https://uploads1.wikiart.org/00312/images/romanesque-architecture/old-aker-church-norway-1080.jpg!Large.jpg,62574,architecture,"Building, Church, Estate, Tree, Placeofworship, Medievalarchitecture, House, Chapel, Ruralarea",2019,5,0
24,715,Hans Holbein the Elder,interior-of-old-aker-church-norway-1080,https://uploads4.wikiart.org/00312/images/romanesque-architecture/interior-of-old-aker-church-norway-1080.jpg!Large.jpg,72247,architecture,"Arch, Holyplaces, Building, Medievalarchitecture, Column, Aisle, Placeofworship, Church",2020,7,0
3,716,Andrei Rublev,pisa-cathedral-italy-1092-1,https://uploads1.wikiart.org/00312/images/romanesque-architecture/pisa-cathedral-italy-1092-1.jpg!Large.jpg,59310,architecture,"Landmark, Classicalarchitecture, Building, Palace, Baptistery, Statelyhome, Medievalarchitecture, Officialresidence, Facade",2020,5,0
41,717,Paolo Uccello,pisa-cathedral-italy-1092,https://uploads8.wikiart.org/00312/images/romanesque-architecture/pisa-cathedral-italy-1092.jpg!Large.jpg,83068,architecture,"Landmark, Classicalarchitecture, Building, Estate, Sky, Placeofworship, Facade, Baptistery, Medievalarchitecture",2018,3,0
32,718,Giovanni da Milano,pital-maria-laach-abbey-germany-1093-1,https://uploads5.wikiart.org/00311/images/romanesque-architecture/capital-maria-laach-abbey-germany-1093-1.jpg!Large.jpg,88935,architecture,"Stonecarving, Carving, Holyplaces, Column",2018,3,0
37,719,Lorenzo Ghiberti,west-end-maria-laach-abbey-germany-1093,https://uploads4.wikiart.org/00311/images/romanesque-architecture/west-end-maria-laach-abbey-germany-1093.jpg!Large.jpg,98074,architecture,"Medievalarchitecture, Landmark, Building, Placeofworship, Church, Parish, Classicalarchitecture, Convent, Historicsite",2021,2,0
14,720,Simone Martini,capital-maria-laach-abbey-germany-1093,https://uploads3.wikiart.org/00311/images/romanesque-architecture/capital-maria-laach-abbey-germany-1093.jpg!Large.jpg,22560,architecture,"Stonecarving, Carving",2019,4,1
10,721,Nicholas of Verdun,capital-maria-laach-abbey-germany-1093-2,https://uploads5.wikiart.org/00311/images/romanesque-architecture/capital-maria-laach-abbey-germany-1093-2.jpg!Large.jpg,14723,architecture,"Stonecarving, Carving, Eye, Column",2018,7,1
5,722,Ende,capital-maria-laach-abbey-germany-1093-4,https://uploads5.wikiart.org/00311/images/romanesque-architecture/capital-maria-laach-abbey-germany-1093-4.jpg!Large.jpg,28656,architecture,"Stonecarving, Carving, Relief",2019,6,1
13,723,Pietro Lorenzetti,capital-maria-laach-abbey-germany-1093-3,https://uploads5.wikiart.org/00311/images/romanesque-architecture/capital-maria-laach-abbey-germany-1093-3.jpg!Large.jpg,20178,architecture,"Stonecarving, Carving, Arch, Close-up",2020,4,1
15,724,Ambrogio Lorenzetti,maria-laach-abbey-germany-1093-1,https://uploads6.wikiart.org/00311/images/romanesque-architecture/maria-laach-abbey-germany-1093-1.jpg!Large.jpg,40844,architecture,"Medievalarchitecture, Landmark, Building, Placeofworship, Church, Château, Steeple, Spire, Parish",2021,7,0
38,725,Donatello,romanesque-long-house-at-bad-k-sen-germany-c-1101,https://uploads7.wikiart.org/00312/images/romanesque-architecture/romanesque-long-house-at-bad-k-sen-germany-c-1100-1.jpg!Large.jpg,80989,architecture,"Property, Building, House, Estate, Realestate, Cottage, Facade, Roof, Ruralarea",2019,2,0
30,726,Giotto,ludlow-castle-england-c-1101,https://uploads4.wikiart.org/00312/images/romanesque-architecture/ludlow-castle-england-c-1100-1.jpg!Large.jpg,99685,architecture,"Castle, Fortification, Ruins, Historicsite, Building, Medievalarchitecture",2018,3,0
31,727,Paolo Veneziano,rochester-castle-england-c-1101,https://uploads6.wikiart.org/00312/images/romanesque-architecture/rochester-castle-england-c-1100-1.jpg,21397,architecture,"Castle, Fortification, Building, Ruins, Medievalarchitecture, Highland, Sky, Historicsite",2020,7,1
24,728,Hans Holbein the Elder,stle-of-loarre-spain-c-1101,https://uploads5.wikiart.org/00312/images/romanesque-architecture/castle-of-loarre-spain-c-1100-1.jpg!Large.jpg,93301,architecture,"Castle, Fortification, Ruins, Sky, Château, Building, History, Middleages",2020,7,0
38,729,Donatello,husaby-church-sweden-c-1100,https://uploads1.wikiart.org/00312/images/romanesque-architecture/husaby-church-sweden-c-1100.jpg!Large.jpg,57846,architecture,"Placeofworship, Steeple, Church, Chapel, Property, Spire, Building, Parish, Medievalarchitecture",2019,7,0
8,730,Hildegard of Bingen,saint-pierre-xhignesse-belgium-c-1100,https://uploads2.wikiart.org/00312/images/romanesque-architecture/saint-pierre-xhignesse-belgium-c-1100.jpg!Large.jpg,69630,architecture,"Building, Landmark, Medievalarchitecture, Church, Placeofworship, Chapel, Historicsite, Arch",2021,1,0
34,731,Cennino Cennini,hermitage-of-santa-mar-a-de-la-piscina-spain-c-1100,https://uploads7.wikiart.org/00312/images/romanesque-architecture/hermitage-of-santa-mar-a-de-la-piscina-spain-c-1100.jpg!Large.jpg,21919,architecture,"Medievalarchitecture, Historicsite, Ruins, Building, Ancienthistory, History, Fortification",2018,6,1
7,732,Facundus,interior-durham-cathedral-england-c-1100,https://uploads5.wikiart.org/00312/images/romanesque-architecture/interior-durham-cathedral-england-c-1100.jpg!Large.jpg,71443,architecture,"Medievalarchitecture, Vault, Classicalarchitecture, Placeofworship, Arcade, Building, Holyplaces, Byzantinearchitecture, Gothicarchitecture",2020,3,0
5,733,Ende,durham-cathedral-england-c-1101,https://uploads7.wikiart.org/00312/images/romanesque-architecture/durham-cathedral-england-c-1100-1.jpg!Large.jpg,76502,architecture,"Landmark, Cathedral, Building, Sky, Medievalarchitecture, City, Spire, Urbanarea, Placeofworship",2018,4,0
27,734,Fayum portrait,durham-cathedral-england-c-1100,https://uploads5.wikiart.org/00312/images/romanesque-architecture/durham-cathedral-england-c-1100.jpg!Large.jpg,35908,architecture,"Landmark, Medievalarchitecture, Building, Cathedral, Grass, Statelyhome, College, Placeofworship, Sky",2019,1,1
34,735,Cennino Cennini,basilica-of-san-marti-o-de-mondo-edo-spain-c-1100,https://uploads5.wikiart.org/00312/images/romanesque-architecture/basilica-of-san-marti-o-de-mondo-edo-spain-c-1100.jpg!Large.jpg,13151,architecture,"Ruins, Medievalarchitecture, Fortification, Castle, Building, Historicsite, Ancienthistory, History",2021,7,1
15,736,Ambrogio Lorenzetti,le-puy-cathedral-france-c-1100,https://uploads4.wikiart.org/00312/images/romanesque-architecture/le-puy-cathedral-france-c-1100.jpg!Large.jpg,77898,architecture,"Building, Medievalarchitecture, Arch, Landmark, Historicsite, Holyplaces, Facade, Classicalarchitecture, Placeofworship",2019,3,0
5,737,Ende,capital-le-puy-cathedral-france-c-1102,https://uploads5.wikiart.org/00312/images/romanesque-architecture/capital-le-puy-cathedral-france-c-1100-2.jpg!Large.jpg,49004,architecture,"Stonecarving, Carving, Column, Font",2021,8,0
23,738,Bartolome Bermejo,-puy-cathedral-france-c-1101,https://uploads6.wikiart.org/00312/images/romanesque-architecture/le-puy-cathedral-france-c-1100-1.jpg!Large.jpg,51908,architecture,"Building, Arch, Courtyard, Arcade, Column, Medievalarchitecture, Facade, Classicalarchitecture, Palace",2018,8,0
40,739,Fra Angelico,capital-le-puy-cathedral-france-c-1100,https://uploads3.wikiart.org/00312/images/romanesque-architecture/capital-le-puy-cathedral-france-c-1100.jpg!Large.jpg,45465,architecture,"Stonecarving, Carving, Relief, Statue, Ancienthistory",2018,8,0
6,740,Romanesque Architecture,capital-le-puy-cathedral-france-c-1101,https://uploads5.wikiart.org/00312/images/romanesque-architecture/capital-le-puy-cathedral-france-c-1100-1.jpg!Large.jpg,80182,architecture,"Stonecarving, Carving, Relief, Ancienthistory, Statue, History, Temple",2021,3,0
9,741,Herrad of Landsberg,window-and-lombard-band-of-the-rotunda-of-san-tom-bergamo-italy-c-1100,https://uploads8.wikiart.org/00311/images/romanesque-architecture/window-and-lombard-band-of-the-rotunda-of-san-tom-bergamo-italy-c-1100.jpg!Large.jpg,97378,architecture,,2021,3,0
43,742,Masaccio,capital-rotunda-of-san-tom-bergamo-italy-c-1101,https://uploads5.wikiart.org/00311/images/romanesque-architecture/capital-rotunda-of-san-tom-bergamo-italy-c-1100-1.jpg!Large.jpg,91989,architecture,,2021,4,0
42,743,Jacopo Bellini,rotunda-of-san-tom-bergamo-italy-c-1100,https://uploads4.wikiart.org/00311/images/romanesque-architecture/rotunda-of-san-tom-bergamo-italy-c-1100.jpg!Large.jpg,29455,architecture,,2018,10,1
32,744,Giovanni da Milano,capital-rotunda-of-san-tom-bergamo-italy-c-1100,https://uploads3.wikiart.org/00311/images/romanesque-architecture/capital-rotunda-of-san-tom-bergamo-italy-c-1100.jpg!Large.jpg,84555,architecture,,2018,7,0
11,745,Alberto Sotio,interior-rotunda-of-san-tom-bergamo-italy-c-1101,https://uploads6.wikiart.org/00311/images/romanesque-architecture/interior-rotunda-of-san-tom-bergamo-italy-c-1100-1.jpg!Large.jpg,95925,architecture,,2021,6,0
32,746,Giovanni da Milano,matronaeum-rotunda-of-san-tom-bergamo-italy-c-1101,https://uploads8.wikiart.org/00311/images/romanesque-architecture/matronaeum-rotunda-of-san-tom-bergamo-italy-c-1100-1.jpg!Large.jpg,40033,architecture,,2019,9,0
2,747,Orthodox Icons,portal-rotunda-of-san-tom-bergamo-italy-c-1101,https://uploads4.wikiart.org/00311/images/romanesque-architecture/portal-rotunda-of-san-tom-bergamo-italy-c-1100-1.jpg!Large.jpg,56929,architecture,,2021,6,0
8,748,Hildegard of Bingen,bey-church-of-saint-foy-conques-france-c-1101,https://uploads5.wikiart.org/00311/images/romanesque-architecture/abbey-church-of-saint-foy-conques-france-c-1100-1.jpg!Large.jpg,77696,architecture,"Medievalarchitecture, Building, Town, Landmark, Church, Sky, Placeofworship, History, Facade",2021,9,0
46,749,Lo Scheggia,the-vault-at-the-abbey-church-of-saint-foy-conques-france-c-1101,https://uploads4.wikiart.org/00311/images/romanesque-architecture/the-vault-at-the-abbey-church-of-saint-foy-conques-france-c-1100-1.jpg!Large.jpg,87748,architecture,Ceiling,2018,7,0
9,750,Herrad of Landsberg,the-nave-abbey-church-of-saint-foy-conques-france-c-1101,https://uploads5.wikiart.org/00311/images/romanesque-architecture/the-nave-abbey-church-of-saint-foy-conques-france-c-1100-1.jpg!Large.jpg,91993,architecture,,2019,5,0
20,751,Álvaro Pires de Évora,portal-abbey-church-of-saint-foy-conques-france-c-1101,https://uploads3.wikiart.org/00311/images/romanesque-architecture/portal-abbey-church-of-saint-foy-conques-france-c-1100-1.jpg!Large.jpg,88383,architecture,"Arch, Holyplaces, Building, Door, Medievalarchitecture, Facade, History",2021,7,0
34,752,Cennino Cennini,a-capital-abbey-church-of-saint-foy-conques-france-c-1101,https://uploads6.wikiart.org/00311/images/romanesque-architecture/a-capital-abbey-church-of-saint-foy-conques-france-c-1100-1.jpg!Large.jpg,36913,architecture,"Stonecarving, Carving, Statue, Relief, Ancienthistory, Classicalsculpture, History, Temple",2021,9,1
3,753,Andrei Rublev,church-of-santa-maria-viu-de-llevata-catalonia-spain-1108,https://uploads4.wikiart.org/00311/images/romanesque-architecture/church-of-santa-maria-viu-de-llevata-catalonia-spain-1108.jpg!Large.jpg,14361,architecture,"Sky, Highland, Mountain, Building, Church, Ruralarea, House",2021,4,1
23,754,Bartolome Bermejo,portal-church-of-santa-maria-viu-de-llevata-catalonia-spain-1108-1,https://uploads4.wikiart.org/00311/images/romanesque-architecture/portal-church-of-santa-maria-viu-de-llevata-catalonia-spain-1108-1.jpg!Large.jpg,35892,architecture,"Arch, Door, Medievalarchitecture, Building, Facade, Brickwork, Window, Stonewall",2019,2,1
8,755,Hildegard of Bingen,urgell-cathedral-spain-c-1111,https://uploads5.wikiart.org/00312/images/romanesque-architecture/urgell-cathedral-spain-c-1110-1.jpg!Large.jpg,98313,architecture,"Building, Medievalarchitecture, Fortification, Historicsite, Courtyard, Abbey",2018,6,0
45,756,Filippo Lippi,urgell-cathedral-spain-c-1110,https://uploads3.wikiart.org/00312/images/romanesque-architecture/urgell-cathedral-spain-c-1110.jpg!Large.jpg,80437,architecture,"Building, Landmark, Medievalarchitecture, Sky, Property, Placeofworship, Church, Arch, Facade",2018,2,0
48,757,Piero della Francesca,urgell-cathedral-spain-c-1112,https://uploads5.wikiart.org/00312/images/romanesque-architecture/urgell-cathedral-spain-c-1110-2.jpg!Large.jpg,75540,architecture,"Medievalarchitecture, Building, Landmark, Sky, Facade, Church, History, Historicsite",2018,10,0
23,758,Bartolome Bermejo,pital-urgell-cathedral-spain-c-1110,https://uploads2.wikiart.org/00312/images/romanesque-architecture/capital-urgell-cathedral-spain-c-1110.jpg!Large.jpg,15192,architecture,"Stonecarving, Carving, Relief, Ancienthistory, Mouth",2018,10,1
6,759,Romanesque Architecture,san-lorenzo-church-in-sahag-n-spain-c-1111,https://uploads0.wikiart.org/00312/images/romanesque-architecture/san-lorenzo-church-in-sahag-n-spain-c-1110-1.jpg!Large.jpg,55491,architecture,"Building, Medievalarchitecture, Historicsite, Church, Placeofworship, Arch, Caravanserai, Sky, Facade",2019,2,0
8,760,Hildegard of Bingen,san-lorenzo-church-in-sahag-n-spain-c-1110,https://uploads7.wikiart.org/00312/images/romanesque-architecture/san-lorenzo-church-in-sahag-n-spain-c-1110.jpg!Large.jpg,97486,architecture,"Landmark, Medievalarchitecture, Building, Historicsite, Church, Tower, Placeofworship, Facade, Classicalarchitecture",2021,2,0
29,761,Duccio,borrie-church-sweden-c-1120,https://uploads1.wikiart.org/00312/images/romanesque-architecture/borrie-church-sweden-c-1120.jpg!Large.jpg,12739,architecture,"Property, House, Building, Chapel, Cottage, Roof, Church, Placeofworship",2020,10,1
2,762,Orthodox Icons,bell-tower-of-angoul-me-cathedral-charente-france-1111128,https://uploads6.wikiart.org/00311/images/romanesque-architecture/bell-tower-of-angoul-me-cathedral-charente-france-1110-1128.jpg!Large.jpg,18521,architecture,"Landmark, Building, Medievalarchitecture, Classicalarchitecture, Tower, Belltower, Facade, Placeofworship, Church",2018,5,1
2,763,Orthodox Icons,capital-angoul-me-cathedral-charente-france-1111128,https://uploads0.wikiart.org/00311/images/romanesque-architecture/capital-angoul-me-cathedral-charente-france-1110-1128.jpg!Large.jpg,32075,architecture,,2019,3,1
40,764,Fra Angelico,angoul-me-cathedral-charente-france-1111128-1,https://uploads3.wikiart.org/00311/images/romanesque-architecture/angoul-me-cathedral-charente-france-1110-1128-1.jpg!Large.jpg,21241,architecture,,2019,7,1
16,765,Melchior Broederlam,east-end-angoul-me-cathedral-charente-france-1111128,https://uploads1.wikiart.org/00311/images/romanesque-architecture/east-end-angoul-me-cathedral-charente-france-1110-1128.jpg!Large.jpg,33656,architecture,,2020,6,1
10,766,Nicholas of Verdun,facade-of-angoul-me-cathedral-charente-france-1111128,https://uploads2.wikiart.org/00311/images/romanesque-architecture/facade-of-angoul-me-cathedral-charente-france-1110-1128.jpg!Large.jpg,50682,architecture,,2020,8,0
4,767,Ivan Rutkovych,cefal-cathedral-italy-1131,https://uploads0.wikiart.org/00312/images/romanesque-architecture/cefal-cathedral-italy-1131.jpg!Large.jpg,39030,architecture,"Landmark, Building, Sky, Medievalarchitecture, Town, Cathedral, Tourism, Church, City",2021,8,1
16,768,Melchior Broederlam,ult-cormac-s-chapel-ireland-1127-1134,https://uploads4.wikiart.org/00311/images/romanesque-architecture/vault-cormac-s-chapel-ireland-1127-1134.jpg!Large.jpg,14086,architecture,"Arch, Holyplaces, Ceiling, Building, Vault, Medievalarchitecture, Crypt, Column, Stonecarving",2018,6,1
38,769,Donatello,cormac-s-chapel-ireland-1127-1134,https://uploads7.wikiart.org/00311/images/romanesque-architecture/cormac-s-chapel-ireland-1127-1134.jpg!Large.jpg,21069,architecture,"Medievalarchitecture, Building, Landmark, Historicsite, Grass, Abbey, Castle",2018,9,1
24,770,Hans Holbein the Elder,interior-of-church-of-saint-anne-jerusalem-israel-1138,https://uploads1.wikiart.org/00312/images/romanesque-architecture/interior-of-church-of-saint-anne-jerusalem-israel-1138.jpg!Large.jpg,12241,architecture,"Arch, Holyplaces, Medievalarchitecture, Building, Arcade, Vault, Abbey, Crypt, Placeofworship",2018,1,1
6,771,Romanesque Architecture,church-of-saint-anne-jerusalem-israel-1138-2,https://uploads0.wikiart.org/00312/images/romanesque-architecture/church-of-saint-anne-jerusalem-israel-1138-2.jpg!Large.jpg,87124,architecture,"Building, Fortification, Medievalarchitecture, Historicsite",2018,9,0
36,772,Filippo Brunelleschi,church-of-saint-anne-jerusalem-israel-1138-1-1,https://uploads2.wikiart.org/00312/images/romanesque-architecture/church-of-saint-anne-jerusalem-israel-1138-1-1.jpg!Large.jpg,17642,architecture,"Building, Sky",2020,2,1
41,773,Paolo Uccello,castle-rising-england-c1141,https://uploads3.wikiart.org/00311/images/romanesque-architecture/castle-rising-england-c1140-1.jpg!Large.jpg,24792,architecture,"Castle, Fortification, Building, Medievalarchitecture, Historicsite, History",2018,8,1
33,774,Luca di Tommé,valbuena-abbey-spain-1143-1,https://uploads1.wikiart.org/00312/images/romanesque-architecture/valbuena-abbey-spain-1143-1.jpg!Large.jpg,16556,architecture,"Arch, Holyplaces, Vault, Building, Medievalarchitecture, Crypt, Arcade, Placeofworship, Historicsite",2019,6,1
47,775,Domenico Veneziano,valbuena-abbey-spain-1143,https://uploads8.wikiart.org/00312/images/romanesque-architecture/valbuena-abbey-spain-1143.jpg!Large.jpg,61838,architecture,"Medievalarchitecture, Building, Landmark, Historicsite, Placeofworship, Estate, Classicalarchitecture, Church, Abbey",2018,2,0
7,776,Facundus,lund-cathedral-sweden-1145,https://uploads0.wikiart.org/00312/images/romanesque-architecture/lund-cathedral-sweden-1145.jpg!Large.jpg,73807,architecture,"Landmark, Building, Medievalarchitecture, Classicalarchitecture, Church, Placeofworship, Cathedral, Facade, Town",2018,7,0
17,777,Gentile da Fabriano,crypt-lund-cathedral-sweden-1145,https://uploads6.wikiart.org/00312/images/romanesque-architecture/crypt-lund-cathedral-sweden-1145.jpg!Large.jpg,60132,architecture,"Stonecarving, Holyplaces, Carving, History, Ancienthistory, Arch, Statue, Column",2021,10,0
37,778,Lorenzo Ghiberti,terior-of-lund-cathedral-sweden-1145,https://uploads3.wikiart.org/00312/images/romanesque-architecture/interior-of-lund-cathedral-sweden-1145.jpg!Large.jpg,33224,architecture,"Aisle, Building, Holyplaces, Chapel, Placeofworship, Arch, Church, Interiordesign, Basilica",2019,10,1
17,779,Gentile da Fabriano,lund-cathedral-sweden-1145-1,https://uploads2.wikiart.org/00312/images/romanesque-architecture/lund-cathedral-sweden-1145-1.jpg!Large.jpg,65401,architecture,"Building, Property, Aerialphotography, Placeofworship, Church, Steeple, Roof",2019,10,0
42,780,Jacopo Bellini,apse-of-lund-cathedral-sweden-1145!Large,https://uploads8.wikiart.org/00312/images/romanesque-architecture/apse-of-lund-cathedral-sweden-1145.JPG!Large.JPG,79413,architecture,"Building, Landmark, Baptistery, Medievalarchitecture, Classicalarchitecture, Byzantinearchitecture, Placeofworship, Dome, Church",2018,9,0
28,781,Cimabue,apse-of-s-nanque-abbey-france-1148-1,https://uploads1.wikiart.org/00312/images/romanesque-architecture/apse-of-s-nanque-abbey-france-1148-1.jpg!Large.jpg,65553,architecture,"Chapel, Sky, Placeofworship, Church, Building, Ruralarea, Tree, Monastery",2021,8,0
14,782,Simone Martini,s-nanque-abbey-france-1148-1,https://uploads2.wikiart.org/00312/images/romanesque-architecture/s-nanque-abbey-france-1148-1.jpg!Large.jpg,32193,architecture,"Building, Property, Arch, Courtyard, Estate, Medievalarchitecture, Mansion, House, Abbey",2019,7,1
1,783,Byzantine Mosaics,s-nanque-abbey-france-1148-2,https://uploads2.wikiart.org/00312/images/romanesque-architecture/s-nanque-abbey-france-1148-2.jpg!Large.jpg,79124,architecture,"Arch, Holyplaces, Building",2021,8,0
40,784,Fra Angelico,s-nanque-abbey-france-1148,https://uploads8.wikiart.org/00312/images/romanesque-architecture/s-nanque-abbey-france-1148.jpg,50518,architecture,"Property, Roof, House, Building, Estate",2020,8,0
31,785,Paolo Veneziano,s-nanque-abbey-france-1148-3,https://uploads2.wikiart.org/00312/images/romanesque-architecture/s-nanque-abbey-france-1148-3.jpg!Large.jpg,79800,architecture,"Building, Placeofworship, Church, Medievalarchitecture, Ruralarea",2019,7,0
25,786,Viking art,house-in-seligenstadt-germany-c-1150,https://uploads1.wikiart.org/00312/images/romanesque-architecture/house-in-seligenstadt-germany-c-1150.jpg!Large.jpg,72111,architecture,"Medievalarchitecture, Building, Landmark, Property, Facade, Arch, Town, Convent",2019,3,0
31,787,Paolo Veneziano,houses-in-cluny-france-c-1151,https://uploads4.wikiart.org/00312/images/romanesque-architecture/houses-in-cluny-france-c-1150-1.JPG,51067,architecture,"Building, House, Neighbourhood, Property, Town, Facade, Vehicle, Car",2021,4,0
41,788,Paolo Uccello,nzenberg-castle-germany-c-1151,https://uploads8.wikiart.org/00312/images/romanesque-architecture/m-nzenberg-castle-germany-c-1150-1.jpg!Large.jpg,43252,architecture,"Castle, Fortification, Building, Ruins, Medievalarchitecture, Turret, Historicsite",2018,4,0
47,789,Domenico Veneziano,manor-house-at-boothby-pagnell-lincolnshire-england-c-1151,https://uploads6.wikiart.org/00312/images/romanesque-architecture/manor-house-at-boothby-pagnell-lincolnshire-england-c-1150-1.jpg,85550,architecture,"Property, House, Building, Cottage, Barn, Farmhouse, Home, Roof, Ruralarea, Realestate",2019,6,0
39,790,Il Sassetta (Stefano di Giovanni),bj-resj-church-sweden-c-1150,https://uploads2.wikiart.org/00312/images/romanesque-architecture/bj-resj-church-sweden-c-1150.jpg!Large.jpg,50118,architecture,"Property, Building, Placeofworship, Sky, Church, Landmark, Medievalarchitecture, Chapel, Parish",2021,9,0
30,791,Giotto,v-zelay-abbey-france-1121150,https://uploads4.wikiart.org/00312/images/romanesque-architecture/v-zelay-abbey-france-1120-1150.jpg!Large.jpg,14807,architecture,"Medievalarchitecture, Building, Landmark, Placeofworship, Classicalarchitecture, Church, Facade, Cathedral, Parish",2019,7,1
43,792,Masaccio,yttergran-church-sweden-c-1150,https://uploads4.wikiart.org/00312/images/romanesque-architecture/yttergran-church-sweden-c-1150.jpg!Large.jpg,73749,architecture,"Building, Chapel, Church, Placeofworship, Medievalarchitecture, Estate",2021,9,0
37,793,Lorenzo Ghiberti,bro-church-gotland-sweden-c-1150,https://uploads6.wikiart.org/00312/images/romanesque-architecture/bro-church-gotland-sweden-c-1150.jpg!Large.jpg,99159,architecture,"Chapel, Property, Building, Church, Placeofworship, Medievalarchitecture, Roof, Parish",2019,4,0
37,794,Lorenzo Ghiberti,bollerup-church-sweden-c-1150,https://uploads3.wikiart.org/00312/images/romanesque-architecture/bollerup-church-sweden-c-1150.jpg!Large.jpg,37078,architecture,"Church, Placeofworship, Chapel, Landmark, Steeple, Sky, Building, Spire, Medievalarchitecture",2020,9,1
